date,CA_sales,TX_sales,WI_sales,total_sales
11/30/2013,41164.06,25014.44,25218.691,91397.19
12/1/2013,50938.023,31468.06,26550.16,108956.25
12/2/2013,44845.3,25307.58,27411.93,97564.81
12/3/2013,43801.156,27704.79,29154.09,100660.03
12/4/2013,38159.312,22941.21,22845.63,83946.16
12/5/2013,40518.883,24927.559,28006.129,93452.57
12/6/2013,44331.65,25879.63,29259.55,99470.83
12/7/2013,55014.6,32027.94,32164.422,119206.96
12/8/2013,55598.42,32173.23,27375.61,115147.266
12/9/2013,42663.43,24903.08,26323.15,93889.66
12/10/2013,40978.89,23284.1,21946.24,86209.234
12/11/2013,37463.73,24288.27,25386.2,87138.2
12/12/2013,35402.52,24559.16,27520.82,87482.5
12/13/2013,41924.723,26648.39,30949.51,99522.62
12/14/2013,52448.61,32552.578,32283.57,117284.76
12/15/2013,54363.754,36197.72,33925.86,124487.33
12/16/2013,42295.8,26674.96,22810.13,91780.9
12/17/2013,38342.54,24549.02,22693.16,85584.72
12/18/2013,38738.77,26315.79,23597.35,88651.91
12/19/2013,39027.438,28484.76,24704.89,92217.086
12/20/2013,40164.81,25865.96,25304.709,91335.48
12/21/2013,51977.85,28287.88,35464.688,115730.42
12/22/2013,51282.055,30031.73,18405.43,99719.21
12/23/2013,44926.15,26948.9,26151.469,98026.516
12/24/2013,35265.9,24646.729,24411.81,84324.44
12/25/2013,11.5,20.24,2.58,34.32
12/26/2013,43068.934,26764.512,22233.3,92066.75
12/27/2013,42536.438,25441.328,24693.049,92670.81
12/28/2013,45931.25,29317.281,27818.549,103067.08
12/29/2013,44877.8,27513.451,22731.42,95122.67
12/30/2013,41952.418,24556.35,21387.441,87896.2
12/31/2013,40498.492,26063.66,26316.441,92878.59
1/1/2014,30432.66,21318.78,13944.05,65695.484
1/2/2014,42140.65,24409.83,26300.201,92850.68
1/3/2014,45830.754,28195.07,34744.5,108770.33
1/4/2014,51856.297,31310.229,40582.523,123749.05
1/5/2014,56680.953,34775.66,33410.42,124867.03
1/6/2014,44513.58,27177.84,17637.49,89328.914
1/7/2014,40395.902,25395.55,19135.67,84927.125
1/8/2014,39889.6,24861.75,27494.09,92245.44
1/9/2014,38552.45,25486.041,28809.488,92847.984
1/10/2014,42794.062,24201.19,24502.45,91497.7
1/11/2014,58032.05,34865.56,37830.62,130728.234
1/12/2014,54081.16,36523.26,37221.05,127825.47
1/13/2014,40372.43,27339.418,23969.19,91681.03
1/14/2014,35119.918,22549.25,24320.13,81989.3
1/15/2014,37482.72,24323.922,25984.95,87791.59
1/16/2014,37060.87,21950.56,24692.04,83703.47
1/17/2014,43643.84,23616.14,27921.32,95181.305
1/18/2014,56079.89,29125.219,34315.14,119520.25
1/19/2014,51332.312,31817.578,30571.21,113721.1
1/20/2014,45008.35,26004.91,22774.89,93788.16
1/21/2014,36707.56,20546.54,20235.68,77489.78
1/22/2014,38101.22,20817.67,19464.719,78383.61
1/23/2014,34828.87,19762.34,18589.12,73180.33
1/24/2014,41179.145,21272.8,24090.05,86542
1/25/2014,53056.75,28947.73,31923.57,113928.055
1/26/2014,55580.23,29986.121,26248.24,111814.59
1/27/2014,38762.18,26219.74,17385.15,82367.07
1/28/2014,35077.32,15004.811,16288.56,66370.695
1/29/2014,32204.66,18581.27,19714.11,70500.04
1/30/2014,34065.39,19625.16,20605.041,74295.59
1/31/2014,42126.96,25181.82,32130.54,99439.32
2/1/2014,59070.89,33843.54,32742.941,125657.375
2/2/2014,54740.48,30624.41,35261.62,120626.516
2/3/2014,46046.77,26403.4,30732.062,103182.234
2/4/2014,39892.777,20777.95,23078.41,83749.14
2/5/2014,39078.133,23000.51,23253.5,85332.14
2/6/2014,39319.94,22518.451,26531.72,88370.11
2/7/2014,41622.49,25867.531,26795.02,94285.03
2/8/2014,63358.08,33009.28,37474.38,133841.73
2/9/2014,62030.797,38400.64,37150.242,137581.69
2/10/2014,44788.54,24697.15,24075.95,93561.64
2/11/2014,40063.13,25683.121,26914.559,92660.81
2/12/2014,40876.89,31197.031,31917.8,103991.72
2/13/2014,43831.68,33162,29208.46,106202.14
2/14/2014,39132,27400.87,29928.582,96461.45
2/15/2014,52057.98,35897.14,39872.79,127827.914
2/16/2014,53260.25,36538.11,36458.773,126257.13
2/17/2014,46436.31,31853.26,19486.201,97775.77
2/18/2014,37679.18,24874.29,25265.04,87818.51
2/19/2014,35998.01,23264.53,25760.26,85022.8
2/20/2014,37930.58,23942.6,22806.02,84679.2
2/21/2014,40460.78,26677.328,27235.52,94373.625
2/22/2014,52018.758,31763.7,35859.11,119641.56
2/23/2014,56994.39,38390.53,33518.03,128902.95
2/24/2014,41296.16,26424.63,24168.262,91889.05
2/25/2014,38424.24,24325.24,22401.96,85151.44
2/26/2014,33951.89,20879.26,21970.56,76801.71
2/27/2014,37798.473,24221.71,22206.56,84226.74
2/28/2014,39651.04,27645.96,30835.07,98132.07
3/1/2014,63133.39,35373.258,34492.31,132998.95
3/2/2014,60937.89,34590.2,38403.883,133931.97
3/3/2014,44426.6,28639.68,32138.74,105205.02
3/4/2014,39415.098,21672.61,24462.85,85550.555
3/5/2014,36555.4,25758.629,26562.99,88877.016
3/6/2014,37086.49,27387.74,27791.312,92265.54
3/7/2014,42730.77,27086.42,27815.81,97633
3/8/2014,52687.7,33346.582,37636.85,123671.13
3/9/2014,64875.688,40950.64,38423.02,144249.34
3/10/2014,48505.84,30669.65,28294.35,107469.84
3/11/2014,40842.81,28961.861,28939.992,98744.664
3/12/2014,40717.15,29466.03,29216.969,99400.15
3/13/2014,39376.55,29196.96,25342.14,93915.66
3/14/2014,44487.043,28573.96,32863.08,105924.08
3/15/2014,56106.81,34180.54,38697.1,128984.445
3/16/2014,60001.938,38853.1,34567.082,133422.12
3/17/2014,43207.32,28081.46,23038.5,94327.28
3/18/2014,38796.12,25041.598,22527.57,86365.29
3/19/2014,38145.36,25070.25,21617.05,84832.66
3/20/2014,37484.3,23416.21,20927.59,81828.1
3/21/2014,43202.02,26496.84,24906.87,94605.73
3/22/2014,54776.797,30622.2,32097.91,117496.91
3/23/2014,60780.703,35167.63,31981.23,127929.56
3/24/2014,43048.39,27186.398,21829.281,92064.07
3/25/2014,38481.61,23869.23,19302.309,81653.15
3/26/2014,37538.87,17640.43,21845.4,77024.7
3/27/2014,38680.52,27573.39,21260.27,87514.17
3/28/2014,43299.297,24157.59,26459.19,93916.08
3/29/2014,53544.94,30827.71,33277.844,117650.5
3/30/2014,60682.28,34564.418,28976.531,124223.234
3/31/2014,40464.992,27467.96,20977.6,88910.555
4/1/2014,42132.03,29427.219,24729.35,96288.6
4/2/2014,42863.992,24827.031,27645.65,95336.67
4/3/2014,43517.816,26762.27,30052.76,100332.84
4/4/2014,45355.652,27635.45,26737.95,99729.05
4/5/2014,59144.06,34845.81,36025.26,130015.125
4/6/2014,64042.562,38737,36193.36,138972.92
4/7/2014,47772.2,30291.348,24107.422,102170.97
4/8/2014,44827.59,25394.223,27113.342,97335.16
4/9/2014,44096.12,26320.09,26390.99,96807.2
4/10/2014,43401.477,25040.24,22739.22,91180.94
4/11/2014,46060,29340.969,29917.041,105318.01
4/12/2014,54815.04,36329.45,38590.98,129735.47
4/13/2014,59813.47,42019.61,31808.559,133641.64
4/14/2014,43806.496,26929.69,30053.3,100789.484
4/15/2014,41639.78,31700.281,29746.33,103086.39
4/16/2014,43643.47,28178.75,25760.441,97582.66
4/17/2014,42477.184,26259.04,24405.64,93141.86
4/18/2014,49225.1,32853.72,28198.898,110277.72
4/19/2014,62683.582,37203.73,33588.41,133475.72
4/20/2014,53378.3,35625.44,21284.74,110288.484
4/21/2014,42342.22,26870.521,21729.28,90942.02
4/22/2014,40789.02,26433.21,21096.781,88319.016
4/23/2014,39490.633,24989.75,21408.55,85888.94
4/24/2014,41359.19,25341.8,21348.379,88049.375
4/25/2014,43163.562,28199.17,24812.129,96174.86
4/26/2014,57134.043,33712.93,31879.54,122726.51
4/27/2014,61539.7,35199.93,29996.26,126735.88
4/28/2014,41743.43,27702.01,19916.68,89362.12
4/29/2014,39016.78,24136.469,20691.43,83844.68
4/30/2014,38412.32,24314.53,21142.14,83868.99
5/1/2014,44151.93,28076.23,24773.44,97001.59
5/2/2014,49479.54,28313.75,32245.18,110038.47
5/3/2014,58574.664,35886.05,36669.79,131130.5
5/4/2014,62781.51,36659.7,33361.73,132802.94
5/5/2014,48059.395,29291.36,26515.64,103866.39
5/6/2014,43540.742,27164.38,25566.73,96271.86
5/7/2014,41671.7,27793.16,22914.23,92379.09
5/8/2014,40618.18,24341.621,26049.121,91008.92
5/9/2014,46747.05,27657.172,30698.11,105102.33
5/10/2014,55873.81,33264.06,34126.55,123264.42
5/11/2014,49404.63,33696.473,26747.57,109848.67
5/12/2014,47510.617,29369.95,29708.209,106588.77
5/13/2014,42717.438,27342.81,26434.61,96494.86
5/14/2014,40211.27,24438.879,28293.879,92944.03
5/15/2014,41502.727,27555.242,28972.748,98030.72
5/16/2014,45268.39,27599.74,28052.83,100920.96
5/17/2014,53471.008,31789.93,32590.05,117850.984
5/18/2014,59103.93,35963.42,30388.18,125455.53
5/19/2014,44287.438,27878.85,22617.762,94784.05
5/20/2014,39994.023,25179.57,21406.83,86580.42
5/21/2014,38759.1,24889.86,21217.871,84866.83
5/22/2014,40056.79,24867.031,23351.79,88275.61
5/23/2014,44263.562,27185.18,26206.79,97655.53
5/24/2014,49643.54,32413.898,27780.988,109838.42
5/25/2014,48558.57,32374.02,24243.91,105176.5
5/26/2014,50698.887,27759,22537.76,100995.65
5/27/2014,41316.31,22943.91,20211.73,84471.95
5/28/2014,36753.63,24349.75,20778.07,81881.45
5/29/2014,36792.46,23229.209,19943.26,79964.93
5/30/2014,43862.7,27706.223,26770.3,98339.22
5/31/2014,53697.258,32608.13,30808.61,117114
6/1/2014,61538.77,37977.73,30157.35,129673.85
6/2/2014,48159.38,29193.719,29123.031,106476.125
6/3/2014,45408.73,30217.828,32610.84,108237.41
6/4/2014,44149.906,25969.77,24849,94968.67
6/5/2014,44186.07,28794.11,27286.96,100267.14
6/6/2014,46481.414,28933.54,30101.36,105516.31
6/7/2014,56524.633,39408.09,31520.64,127453.36
6/8/2014,57872.902,36281.46,34417.45,128571.81
6/9/2014,49482.05,29570.08,30384.54,109436.67
6/10/2014,44751.39,26519.39,24547.238,95818.016
6/11/2014,42766.227,28780.02,25817.33,97363.58
6/12/2014,41622.777,27920.33,28040.771,97583.88
6/13/2014,46844.496,31877.85,29031.08,107753.42
6/14/2014,56732.74,35924.98,33707.35,126365.07
6/15/2014,51757.73,35622.05,32365.27,119745.05
6/16/2014,44882.082,30147.43,26177.791,101207.305
6/17/2014,41729.98,26492.762,25496.371,93719.11
6/18/2014,41603.656,25032.29,22745.86,89381.805
6/19/2014,42640.8,26863.121,24284.299,93788.22
6/20/2014,47907.33,29783.45,27405.11,105095.89
6/21/2014,54151.19,34492.77,29971.379,118615.34
6/22/2014,58634.21,34981,28601.73,122216.94
6/23/2014,44313.78,25632.43,23706.73,93652.94
6/24/2014,40754.863,23356.16,20715.602,84826.625
6/25/2014,39066.66,23519.82,20788.18,83374.66
6/26/2014,38894.56,23527.21,20513.22,82934.99
6/27/2014,43230.57,27183.06,24605.73,95019.36
6/28/2014,53611.13,30393.629,28283,112287.76
6/29/2014,54778.188,32372.17,26948.379,114098.734
6/30/2014,44605.89,27437.602,22332.111,94375.6
7/1/2014,47894.73,31019.332,27418.16,106332.22
7/2/2014,46840.68,26669.98,31706.88,105217.54
7/3/2014,56983.03,36245.473,36873.062,130101.56
7/4/2014,47345.168,33084.492,26058.51,106488.164
7/5/2014,50305.47,32023.871,31024.94,113354.28
7/6/2014,58891.66,34739.75,32667.459,126298.87
7/7/2014,49464.76,31811.1,24932.98,106208.84
7/8/2014,46879.89,26763.75,29604.889,103248.53
7/9/2014,45643.734,30321.512,30218.121,106183.375
7/10/2014,47459.78,27527.61,25325.38,100312.77
7/11/2014,49803.56,32205.121,32096.52,114105.2
7/12/2014,57112.688,39104.67,37112.59,133329.95
7/13/2014,57839.938,37230.9,29869,124939.836
7/14/2014,45044.68,28939.889,27486.97,101471.54
7/15/2014,43252.383,28956.219,27544.879,99753.484
7/16/2014,42111.5,26646.43,24262.102,93020.03
7/17/2014,40624.01,26245.04,24268.488,91137.53
7/18/2014,46275.023,28039.18,26453.129,100767.33
7/19/2014,54171.6,34835.61,29882.402,118889.61
7/20/2014,57309.32,34572.61,29054.42,120936.35
7/21/2014,44725.64,26927.172,22429.34,94082.16
7/22/2014,40068.45,25141.988,21788.398,86998.836
7/23/2014,40692.69,24696.77,20588.14,85977.6
7/24/2014,40392.24,23446.41,20414.87,84253.516
7/25/2014,42611.363,27047.07,23449.629,93108.06
7/26/2014,51366.28,30985.031,27258.31,109609.625
7/27/2014,57197.74,34928.797,26623.918,118750.45
7/28/2014,45490.15,26764.621,21332.15,93586.914
7/29/2014,40277.67,24393.65,21065.42,85736.74
7/30/2014,39251.88,24866.172,21198.1,85316.15
7/31/2014,41271.543,25438.299,23097.568,89807.414
8/1/2014,51907.562,37095.68,32286.79,121290.03
8/2/2014,57734.61,36338.17,37381.36,131454.14
8/3/2014,60995.906,35437.07,35484.46,131917.44
8/4/2014,47865.223,27460.281,24704.41,100029.91
8/5/2014,45299.17,26769.26,26841.367,98909.8
8/6/2014,43794.082,25958.871,26164.63,95917.586
8/7/2014,43946.168,27074.8,23381.191,94402.16
8/8/2014,48124.29,29020.139,28032.74,105177.17
8/9/2014,57747.19,33150.4,33275.32,124172.914
8/10/2014,59613.176,32799.47,28990.828,121403.47
8/11/2014,44683.1,28179.02,27231.451,100093.58
8/12/2014,43236.61,27084.27,28841.85,99162.73
8/13/2014,43296.332,28058.72,24430.38,95785.44
8/14/2014,40870.92,26666.191,27543.348,95080.45
8/15/2014,44800.832,30196.871,31073.27,106070.97
8/16/2014,56759.35,35244.29,32099.32,124102.96
8/17/2014,63199.594,37302.46,31946.11,132448.16
8/18/2014,48195.418,28437.95,24247.05,100880.42
8/19/2014,42129.15,25671.09,22513.16,90313.39
8/20/2014,41470.895,25475.98,23655.98,90602.86
8/21/2014,41483.36,26697.93,23413.768,91595.055
8/22/2014,47494.97,30716.2,26317.512,104528.69
8/23/2014,59293.25,36093.64,31232.371,126619.266
8/24/2014,64974.73,40399.2,31272.959,136646.89
8/25/2014,45023.367,30197.14,24977.93,100198.44
8/26/2014,40826.133,26316.18,23083.8,90226.11
8/27/2014,38701.61,23395.531,22179.77,84276.91
8/28/2014,39310.473,24233.79,22958.65,86502.914
8/29/2014,46030.11,27603.04,34413.86,108047.01
8/30/2014,55058.93,34726.75,34239.79,124025.47
8/31/2014,52784.824,31213.95,29718.852,113717.625
9/1/2014,57847.26,36252.98,32227.879,126328.125
9/2/2014,44600.55,24742.39,28239.361,97582.3
9/3/2014,45186.082,28618.121,31395.012,105199.22
9/4/2014,42124.848,23965.59,24501.59,90592.03
9/5/2014,45305.43,26366.21,30359.91,102031.55
9/6/2014,57545.53,36217.09,36983.688,130746.31
9/7/2014,65029.66,36078.28,33405.68,134513.62
9/8/2014,45712.734,29494.96,27365.54,102573.234
9/9/2014,42556.65,26982.291,28064.42,97603.36
9/10/2014,43316.8,25481.8,24151.488,92950.09
9/11/2014,43438.305,28896.2,28508.64,100843.14
9/12/2014,48840.02,29135.91,32903.66,110879.59
9/13/2014,60548.68,40358.58,38582.38,139489.64
9/14/2014,60849.25,38202.39,36211.48,135263.12
9/15/2014,46148.17,30111.488,30540.3,106799.95
9/16/2014,41349.67,24440.07,24219.508,90009.25
9/17/2014,41976.42,24200.42,21748.71,87925.555
9/18/2014,41340.67,21828.04,23298.42,86467.13
9/19/2014,46353.08,29792.719,26738.36,102884.16
9/20/2014,58745.98,34965.63,32459.56,126171.17
9/21/2014,62982.812,37131.13,30761.191,130875.125
9/22/2014,45018.9,26067.61,22353.68,93440.19
9/23/2014,41409.402,24175.52,20081.21,85666.13
9/24/2014,39691.79,24004.379,20959.28,84655.445
9/25/2014,40024.91,23244.11,22423.371,85692.39
9/26/2014,44581.754,25988.719,27115.28,97685.75
9/27/2014,55474.312,32082.26,31762.75,119319.32
9/28/2014,60161.28,34945.918,31731.65,126838.85
9/29/2014,45472.52,25536.09,22046.61,93055.22
9/30/2014,41758.11,23531.39,23905.14,89194.64
10/1/2014,44955.55,29548.41,29351.979,103855.94
10/2/2014,45698.816,27158.422,28313.871,101171.11
10/3/2014,52061.22,33036.383,37376.01,122473.61
10/4/2014,64793.348,36979.68,38903.84,140676.88
10/5/2014,67850.6,40161.07,39653.92,147665.6
10/6/2014,52162.68,29663.848,30660.771,112487.305
10/7/2014,45564.664,30088.13,24694.68,100347.48
10/8/2014,44177.23,26404.41,28570.81,99152.45
10/9/2014,43415.992,28089.55,29520.121,101025.67
10/10/2014,46956.953,28116.34,30106.79,105180.086
10/11/2014,57960.273,37743.938,40252.383,135956.6
10/12/2014,62873.39,40565.37,42092.758,145531.53
10/13/2014,47200.227,31720.11,24772.23,103692.56
10/14/2014,40806.707,27101.96,31339.58,99248.25
10/15/2014,41346.71,29591.93,32407.19,103345.83
10/16/2014,39617.46,25786.49,27271.709,92675.664
10/17/2014,46538.03,27873.04,28654.18,103065.25
10/18/2014,60262.812,35638.53,36894.617,132795.97
10/19/2014,64394.68,37430.08,32910.4,134735.16
10/20/2014,47309.3,28951.219,23732.55,99993.06
10/21/2014,41596.66,24999.352,23415.62,90011.63
10/22/2014,38447.66,24584.75,22444.209,85476.62
10/23/2014,39537.43,24543.07,23178.5,87259
10/24/2014,44066.86,26541.57,28702.31,99310.74
10/25/2014,57754.133,31857.91,34042.95,123655
10/26/2014,58981.72,36891.79,30371.629,126245.14
10/27/2014,46419.22,26289.781,22824.92,95533.92
10/28/2014,38767.64,24336.01,22249.99,85353.64
10/29/2014,38951.1,23252.719,21308.52,83512.34
10/30/2014,42622.812,25780.32,23151.771,91554.91
10/31/2014,40639.37,27982.57,30650.53,99272.47
11/1/2014,64496.75,36237.77,36466.96,137201.47
11/2/2014,67414.86,36345.5,40502.38,144262.73
11/3/2014,51722.66,31383.39,34567.42,117673.47
11/4/2014,43794.312,25799.379,27664.04,97257.73
11/5/2014,42025.08,23836.19,27974.791,93836.055
11/6/2014,43518.95,27871.57,30819.94,102210.45
11/7/2014,46386.08,30507.7,29023.06,105916.84
11/8/2014,60752.344,34231.32,42301.562,137285.22
11/9/2014,63625.734,39652.203,41571.81,144849.75
11/10/2014,49524.406,29079.66,25879.95,104484.016
11/11/2014,44779.88,26252.168,27051.07,98083.12
11/12/2014,37246.68,24776.29,28471.96,90494.93
11/13/2014,36358.45,26267.602,24345.121,86971.17
11/14/2014,42933.82,27502.39,32291.44,102727.65
11/15/2014,56482.246,36189.58,42106.39,134778.22
11/16/2014,62020.652,38553.938,36071.53,136646.12
11/17/2014,44875.38,28154.75,26408.621,99438.75
11/18/2014,39351.35,25358.25,22619.451,87329.055
11/19/2014,37892.98,24862.48,23295,86050.46
11/20/2014,36791.758,24512.61,24417.541,85721.91
11/21/2014,44973.48,25829.16,29615.4,100418.04
11/22/2014,60520.78,35012.03,34452.42,129985.234
11/23/2014,58979.72,35578.438,31172.531,125730.69
11/24/2014,45806.59,28208.11,22119.46,96134.164
11/25/2014,44841.43,26484.23,24180.969,95506.625
11/26/2014,47426.28,31579.469,29907.24,108912.99
11/27/2014,25818.23,21498.47,14909.75,62226.453
11/28/2014,36197.36,22830.65,21012.22,80040.23
11/29/2014,47029.68,27982.6,29660.21,104672.49
11/30/2014,51143.5,31702.3,27252.09,110097.89
12/1/2014,48463.53,29069.777,26912.031,104445.34
12/2/2014,39640.18,25455.2,28549.371,93644.75
12/3/2014,39814.17,27490.32,32878.098,100182.59
12/4/2014,47347.418,22769.98,27681.82,97799.22
12/5/2014,49134.69,29454.74,35779.96,114369.39
12/6/2014,59216.24,36211.297,38769.3,134196.83
12/7/2014,61827.43,38113.152,35101.46,135042.03
12/8/2014,45500.55,27874.55,28687.15,102062.25
12/9/2014,44098.312,26355.781,27803.44,98257.53
12/10/2014,48666.71,24529.078,24842.01,98037.8
12/11/2014,27035,25435.74,27675.39,80146.13
12/12/2014,42565.188,28459.11,32582.17,103606.47
12/13/2014,55259.86,34433.68,35520.26,125213.8
12/14/2014,59139.92,38433.94,37537.07,135110.94
12/15/2014,41365.082,33219.84,31962.76,106547.68
12/16/2014,38595.03,27881.508,25359.86,91836.4
12/17/2014,40377.12,28985.95,24326.84,93689.91
12/18/2014,43446.51,30316.61,26283.17,100046.3
12/19/2014,39992.477,25332.758,27527.14,92852.375
12/20/2014,54762.96,33986.59,33725.53,122475.08
12/21/2014,55476.21,34011.258,30125.86,119613.33
12/22/2014,48037.9,29249.969,26294.27,103582.14
12/23/2014,46872.3,29148.898,29423.37,105444.57
12/24/2014,36515.94,27611.81,26529.85,90657.6
12/25/2014,10.18,25,2.68,37.86
12/26/2014,43409.14,33302.51,27565.879,104277.53
12/27/2014,46605.598,28400.34,26511.29,101517.23
12/28/2014,49531.6,25904.54,25205.96,100642.1
12/29/2014,42583.34,28322.191,22267.871,93173.41
12/30/2014,40284.92,29592.18,24123.03,94000.13
12/31/2014,42637.68,30008.309,33552.27,106198.25
1/1/2015,36033.1,24597.75,21788.63,82419.484
1/2/2015,50740.105,31793.04,40032.55,122565.69
1/3/2015,56010.92,33738.11,38217.46,127966.49
1/4/2015,58332.477,33264.7,30900,122497.17
1/5/2015,48192.934,30481.082,29728.42,108402.44
1/6/2015,40702.91,28910.23,29858.96,99472.1
1/7/2015,39243.27,28368.94,22132.25,89744.46
1/8/2015,41782.504,22645,25558.01,89985.516
1/9/2015,44090.68,28216.43,33167.62,105474.734
1/10/2015,60904.54,34312.26,41340.32,136557.12
1/11/2015,62882.89,37421,38192.68,138496.56
1/12/2015,43159.09,30631.91,32089.86,105880.86
1/13/2015,38827.43,26188.93,25518.441,90534.8
1/14/2015,37068.57,25498.68,30199.76,92767.01
1/15/2015,38727.09,29663.871,32316.41,100707.375
1/16/2015,43579.84,28409.98,32817.61,104807.43
1/17/2015,57365.902,37924.78,41194.22,136484.9
1/18/2015,56848.03,38813.2,31024.691,126685.92
1/19/2015,48637.523,31691.56,26054.85,106383.94
1/20/2015,39338.72,26025.078,21783.34,87147.14
1/21/2015,38215.312,26009.82,21393.11,85618.24
1/22/2015,35230.72,20134.229,21891.5,77256.445
1/23/2015,41210.992,28047.41,25941.3,95199.7
1/24/2015,55187.86,35355.438,35441.742,125985.04
1/25/2015,59231.184,36165.29,31646.898,127043.37
1/26/2015,40922.918,27202.89,22703.16,90828.97
1/27/2015,36396.83,23888.17,22286.75,82571.75
1/28/2015,36744.938,22845.63,22471.611,82062.18
1/29/2015,36031.16,25530.52,22283.42,83845.1
1/30/2015,45269.434,31890.541,35749.062,112909.04
1/31/2015,61263.25,38213.36,50893.35,150369.97
2/1/2015,59928.51,41330.11,19329.86,120588.484
2/2/2015,44912.38,28433.46,30887.7,104233.55
2/3/2015,44440.38,30200.47,36223.29,110864.14
2/4/2015,42708.2,29386.91,29592.08,101687.19
2/5/2015,43205.11,27449.37,32013.75,102668.23
2/6/2015,39513.45,31853.379,35910.797,107277.625
2/7/2015,68062.29,40416.918,43337.19,151816.39
2/8/2015,64050.703,43036.93,45612.77,152700.4
2/9/2015,50595.19,34505.42,32512.512,117613.125
2/10/2015,47543.312,31012.33,29571.1,108126.74
2/11/2015,42641.883,33042.79,32394.078,108078.75
2/12/2015,46344.066,35192.57,34171.58,115708.22
2/13/2015,43806.22,34489.48,34113.44,112409.14
2/14/2015,50447.555,37116.73,40905.65,128469.93
2/15/2015,53720.777,44568.14,41967.24,140256.16
2/16/2015,52082.81,32096.1,31984.172,116163.08
2/17/2015,41152.96,27934.621,27409.53,96497.11
2/18/2015,37751.297,25780.95,23900.4,87432.65
2/19/2015,36254.6,28925.98,25094.559,90275.14
2/20/2015,42631.62,32085.25,28435.17,103152.05
2/21/2015,52134.71,40001.332,40005.39,132141.44
2/22/2015,58222.76,41709.008,36890.37,136822.14
2/23/2015,43904.51,29500.328,25666.3,99071.14
2/24/2015,39005.63,27858.229,25332.541,92196.4
2/25/2015,38967.05,27750.951,24000.379,90718.375
2/26/2015,38794.953,28679.3,24647.441,92121.69
2/27/2015,44057.027,29086.55,31964.32,105107.9
2/28/2015,58619.39,38409.09,41644.55,138673.03
3/1/2015,65107.957,45951.26,37379.66,148438.88
3/2/2015,46497.336,34313.48,33018.53,113829.34
3/3/2015,45156.133,34272.23,28573.66,108002.016
3/4/2015,41492.14,30456.34,28079.352,100027.836
3/5/2015,43526.562,29814.291,29122.4,102463.25
3/6/2015,46067.57,31998.25,34023.89,112089.71
3/7/2015,59073.48,41522.48,39566.29,140162.25
3/8/2015,66920.08,40805.44,42251.54,149977.06
3/9/2015,47445.65,32910.22,33083.953,113439.82
3/10/2015,44107.9,35618.4,26591.24,106317.54
3/11/2015,41495.68,31253.102,30275.781,103024.56
3/12/2015,41338.28,32674.25,32384.7,106397.234
3/13/2015,46308.617,36122.17,30246.77,112677.56
3/14/2015,56764.582,39896.84,40819.17,137480.6
3/15/2015,65723.79,44475.68,42368.09,152567.56
3/16/2015,46346.324,35718.29,28933.89,110998.5
3/17/2015,41227.203,32167.61,24792.59,98187.41
3/18/2015,38930.844,29828.4,24646.58,93405.82
3/19/2015,38381.75,30282.95,23654.371,92319.08
3/20/2015,44533.14,32478.92,26119.549,103131.61
3/21/2015,59860.63,35724.52,35517.34,131102.48
3/22/2015,65005.53,42113.727,32994.96,140114.22
3/23/2015,46498.723,32420.61,23725.941,102645.266
3/24/2015,39389.99,20582.71,23704.61,83677.31
3/25/2015,41125.2,38146.383,22578.67,101850.25
3/26/2015,41189.73,27658.738,23921.64,92770.11
3/27/2015,44222.61,29559.75,26755.01,100537.37
3/28/2015,56606.98,37880.08,34777.15,129264.21
3/29/2015,60293.973,41567.062,31103.07,132964.1
3/30/2015,45796.13,30954.96,22219.21,98970.305
3/31/2015,43783.53,28670.281,23608.188,96062
4/1/2015,46628.85,34165.8,28193.229,108987.88
4/2/2015,45017.56,28764.68,28506.8,102289.03
4/3/2015,53528.81,40262.46,38959.742,132751
4/4/2015,66751.14,41866.37,38591.64,147209.16
4/5/2015,60687.96,42124.89,30697.959,133510.81
4/6/2015,48153.45,36801.73,30720.5,115675.68
4/7/2015,45382.24,33664.45,27299.35,106346.04
4/8/2015,45577.13,30896.04,30930.41,107403.58
4/9/2015,43894.523,33636.78,30054.75,107586.055
4/10/2015,48893.45,32971.63,32717.578,114582.66
4/11/2015,58797.293,41655.96,40258.68,140711.94
4/12/2015,64505.08,45454.367,40918.23,150877.67
4/13/2015,42841.85,36760.13,28742.883,108344.87
4/14/2015,42921.008,29427.16,30548.75,102896.92
4/15/2015,41858.344,32792.54,32263,106913.88
4/16/2015,43189.28,29081.43,26102.78,98373.49
4/17/2015,45707.203,29812.8,27510.58,103030.58
4/18/2015,54881.555,41982.74,35761.6,132625.9
4/19/2015,64109.812,41848.61,35800.23,141758.66
4/20/2015,46338.79,33529.33,25913.11,105781.23
4/21/2015,42419.91,29803.1,24383.04,96606.05
4/22/2015,41629.09,29317.46,24291.1,95237.65
4/23/2015,42927.06,29111.969,24421.05,96460.08
4/24/2015,46770.918,31569.19,28906.758,107246.87
4/25/2015,61144.16,39018.24,36675.06,136837.45
4/26/2015,61149.734,40955.812,34116.93,136222.47
4/27/2015,46430.977,32808.04,26002.648,105241.664
4/28/2015,41740.45,28127.879,22298.281,92166.61
4/29/2015,38631.06,27490.71,21586.29,87708.055
4/30/2015,40796.56,28372.18,25220.93,94389.664
5/1/2015,53005.344,38007.72,33211.88,124224.94
5/2/2015,59205.46,42069.64,40115.07,141390.17
